id_plot,latitude,longitude,altitude,aspect,MAT,MAP,slope,Forest_types,age,origin,sucstage,area,Root_C_stock,Tree_C_stock,Herb_layer_C_stock,Litter_layer_C_stock,Shrub_layer_C_stock,Total_aboveground_C_stock,Total_soil_C_stock,Total_belowground_C_stock,Total_forest_C_stock,AM_tree_C_stock,EcM_tree_C_stock,species_richness3cm,species_richness10cm,Hii_shannon_diversity3cm,all_tree_number_per_600_3cm,tree_number_area_per_600m2_10cm
CQ85,31.12583333,109.4197222,264,SW,18,1047,25,Broadleaved_forest,12,natural,middle,600,0.574040653,3.922586511,0.0982,0.748,0.262,3.970745858,6.350382062,6.924422715,10.89516857,NA,3.922586511,1,1,1,90,37
ZJ125,28.54676111,118.5441194,168,NE,17.7,1751,5,Coniferous_forest,25,natural,middle,600,2.006267784,22.49337721,0.597625538,0.249645141,0.05907725,21.20288946,11.99759969,14.00386748,35.20675693,3.318822765,19.17455444,9,3,2.564,75,28
CQ86,31.12888889,109.4208333,265,SW,18,1047,25,Broadleaved_forest,12,natural,middle,600,0.590287252,4.033577585,0.1158,1.0282,0.26,4.079090333,12.45526208,13.04554933,17.12463966,NA,4.033577585,1,1,1,93,41
SC221,29.04858056,99.38628889,3292,NW,6.8,572,25,Coniferous_forest,35,natural,early,600,9.357867078,53.2904531,0.010754911,0.1493413,1.493621355,46.93058364,12.85017383,22.20804091,69.13862455,NA,53.29045308,1,1,1,97,35
ZJ128,28.54276111,118.4995083,163,NW,17.8,1753,10,Mixed_forest,25,natural,middle,600,5.070793231,46.68314565,NA,0.184894514,0.067427542,41.7472075,14.17896247,19.2497557,60.99696321,7.483975736,39.19916992,5,4,3.657,132,50
SC296,29.32384167,102.8760167,1782,NW,13.1,1065,8,Coniferous_forest,33,natural,late,600,5.522442219,51.181753,0.184285176,0.638153334,0.03825625,45.92010846,15.3029848,20.82542702,66.74553547,NA,51.18175303,1,1,1,76,71
ZJ36,28.60833611,119.2826833,241,SW,17.6,1564,28,Broadleaved_forest,78,natural,late,600,17.64148228,107.0913858,0.07575,0.142168919,0.060046813,89.64574715,17.17398727,34.81546955,124.4612167,60.952002,46.13938381,5,4,3.098,143,102
AH19,31,115.7569167,480,SE,15.8,1417,28,Mixed_forest,30,natural,middle,600,12.82218243,80.87079035,0.009323368,0.724487273,0.149961669,68.35785463,17.51561533,30.33779776,98.69565239,30.66889632,50.20189405,4,3,2.359,49,45
ZJ129,28.54368611,118.4998083,163,SW,17.8,1753,10,Mixed_forest,25,natural,middle,600,5.932632742,43.26275264,NA,0.151158778,0.106094094,37.54230808,17.64496817,23.57760091,61.11990899,8.875820642,34.386932,10,6,4.547,156,42
ZJ168,29.16342222,119.6360944,119,SW,17.5,1435,5,Mixed_forest,44,natural,middle,600,7.294368284,66.2840794,NA,0.241281445,0.111501441,59.212714,18.01674194,25.31111023,84.52382423,15.72196841,50.56211098,7,5,5.371,122,62
GZ103,28.28902778,107.9440556,1169,NE,14.2,1231,13,Mixed_forest,40,natural,middle,600,10.80451814,86.57283675,0.274733334,0.014225,0.078691667,76.20043528,18.0658892,28.87040734,105.0708426,34.08133932,52.49149745,6,6,4.375,99,55
SC51,28.84335,106.134375,426,NW,17.7,1086,26,Coniferous_forest,13,natural,middle,600,7.416630891,42.02575976,0.007234591,0.132817975,0.000136374,34.61663621,18.24511557,25.66174646,60.27838267,39.32789728,2.697862486,10,5,2.053,126,70
SC50,28.85011389,106.137475,382,NW,18,1084,15,Coniferous_forest,10,natural,early,600,6.56680664,28.51646686,0.081198585,0.16197551,0.016124112,22.06310702,18.86040818,25.42721481,47.49032184,24.52585827,3.990608591,4,3,2.634,164,50
ZJ122,28.5358,118.5592806,231,SW,17.1,1804,30,Mixed_forest,78,natural,middle,600,7.005769063,72.1804482,0.1843725,0.243785864,0.11815,65.59535164,19.29354947,26.29931853,91.89467017,40.20533398,31.85232168,15,3,4.115,193,79
ZJ14,29.58855,119.0148917,212,NW,16.4,1563,28,Mixed_forest,97,planted,late,600,14.63154015,104.5093493,0.08585,0.233349278,0.106822017,90.17730319,19.63876093,34.27030107,124.4476043,16.01382266,87.60144945,11,4,3.173,140,72
ZJ167,29.16351667,119.6366833,119,SW,17.5,1435,5,Mixed_forest,20,natural,middle,600,6.901982542,59.27875275,NA,0.207417232,0.03092125,52.43861271,19.93318181,26.83516435,79.27377706,14.56184889,44.71690388,9,6,4.979,113,66
SC313,30.79930556,107.3466778,630,SE,16.3,1219,15,Mixed_forest,35,natural,middle,600,18.36725059,156.7393509,0.041992879,0.286581609,0.021337457,138.4567681,20.03349993,38.40075051,176.8575186,7.213190435,149.5261604,4,3,3.237,72,46
ZJ170,29.16458889,119.6366528,145,SW,17.5,1435,20,Mixed_forest,20,natural,middle,600,7.581400169,85.9308951,NA,0.414399546,0.011665893,78.37282672,20.08043995,27.66184012,106.0346668,15.04785904,70.88303607,10,6,3.994,178,68
ZJ123,28.53468889,118.5603389,231,NE,17.1,1804,30,Mixed_forest,69,natural,middle,600,5.344251139,47.20769605,NA,0.50326507,0.061718625,41.98688216,20.6981153,26.04236644,68.0292486,36.76992521,10.43777083,13,6,3.985,167,47
ZJ121,28.53653889,118.5588083,231,NE,17.1,1804,30,Mixed_forest,25,natural,middle,600,5.506695425,51.4643091,NA,0.260468621,0.125233438,46.20808055,20.93976425,26.44645968,72.65454023,34.49119278,16.97311632,7,3,2.974,190,50
SC314,30.79969167,107.3470806,606,SE,16.3,1219,14,Mixed_forest,31,natural,middle,600,16.64404653,141.9804329,0.036639,0.2831536,0.018413142,125.4098517,21.52951936,38.17356589,163.5834175,6.817313688,135.1631193,4,3,3.382,70,39
SC312,30.79943056,107.3472222,606,NE,16.3,1219,15,Mixed_forest,33,natural,middle,600,19.79710432,168.5842809,0.037284117,0.280584221,0.020507147,148.8654749,22.32690121,42.12400553,190.9894805,8.568712283,160.0155686,4,3,3.287,74,45
ZJ169,29.16428333,119.6362917,145,SW,17.5,1435,20,Mixed_forest,20,natural,middle,600,4.191683783,43.34961597,NA,0.252168556,0.14801075,39.45395368,22.72799183,26.91967561,66.37362929,6.53340733,36.81620863,10,6,5.707,95,35
ZJ166,29.16313333,119.6363278,119,SW,17.5,1435,5,Mixed_forest,45,natural,middle,600,6.237884255,64.50437475,NA,0.248168406,NA,58.26649049,22.88294666,29.12083092,87.38732141,22.23984402,42.26453072,11,7,6.199,106,54
ZJ171,29.16431944,119.6371361,145,SW,17.5,1435,20,Mixed_forest,20,natural,middle,600,5.148908856,49.6423247,NA,0.184143604,0.214380625,44.92217709,22.89009913,28.03900799,72.96118508,14.06788547,35.57443923,8,5,3.334,110,40
AH14,31.25676667,115.7239833,1120,NW,11.1,1585,30,Broadleaved_forest,60,natural,late,600,20.53243042,83.5140452,0.003753666,0.2354,0.482091969,63.94955238,23.96133226,44.49376268,108.4433151,21.30660289,49.84768496,16,11,9.324,84,41
ZJ49,28.57988056,119.2275,282,NW,17.4,1595,30,Broadleaved_forest,83,natural,late,600,33.47942171,142.3906391,0.1611,0.150385997,0.040027084,109.1523716,24.08080408,57.56022579,166.7125973,12.65871684,129.5020117,24,8,2.323,163,68
SC23,31.24965278,102.8902472,3618,NW,3.2,981,26,Coniferous_forest,132,natural,late,600,30.08591828,163.0531568,0.00436765,NA,0.046454748,133.0645156,24.19185829,54.27777657,187.3422922,2.463980682,155.1925743,7,5,4.282,97,60
ZJ51,28.580075,119.2274694,282,NW,17.4,1595,35,Broadleaved_forest,89,natural,late,600,20.94664843,132.3394702,NA,0.151814587,0.031154167,111.4551301,24.23948683,45.18613526,156.6412653,1.264360798,131.0751094,8,5,2.409,175,81
ZJ26,29.93050278,119.9568861,73,SW,16.4,1428,31,Mixed_forest,20,natural,middle,600,4.77747145,27.71787647,NA,0.361107506,0.797971084,24.53634719,24.30408722,29.08155867,53.61790585,12.8631929,14.39842574,11,5,5.361,52,21
AH18,31,115.8539833,707,SW,13.1,1570,28,Mixed_forest,65,natural,middle,600,9.120887286,41.19316104,0.020933015,0.115996364,0.268126467,32.6294597,24.34036126,33.46124855,66.09070824,21.62664667,18.64188453,30,13,14.744,129,39
ZJ154,29.19849444,119.6157861,291,SW,16.2,1521,10,Mixed_forest,40,natural,late,600,5.831471528,69.05131605,0.130119524,0.212611065,NA,63.34996405,24.42623849,30.25771001,93.60767406,28.90083003,40.15048603,9,7,4.406,66,45
AH13,31.25733333,115,1091,SW,16.2,1226,32,Mixed_forest,60,natural,late,600,12.37747055,49.9822482,0.007904657,0.416438776,0.113627059,37.83993642,24.77123055,37.1487011,74.98863752,4.399773486,42.83779617,16,8,6.396,44,27
ZJ50,28.57946944,119.2275306,282,SW,17.4,1595,30,Broadleaved_forest,36,natural,late,600,23.63565935,142.17665,NA,0.092571061,0.17536975,118.8917302,24.9513224,48.58698174,167.4787119,17.99051882,124.1861312,14,7,3.049,132,75
ZJ127,28.54293056,118.5004694,163,SW,17.6,1762,10,Mixed_forest,78,natural,middle,600,6.918166927,59.05547275,0.0431,0.216079618,0.02492125,52.23024832,24.99587025,31.91403717,84.1442855,11.60479665,47.4506761,11,9,6.844,126,59
ZJ152,29.19904167,119.6159806,312,SW,16.2,1521,5,Broadleaved_forest,40,natural,late,600,5.508351034,55.88911705,0.097953418,0.122284167,NA,50.47871943,25.01706912,30.52542015,81.00413959,55.44544419,0.443672863,5,5,2.782,61,40
SC41,27.87956111,102.3604806,1788,NW,16,1014,22,Coniferous_forest,35,natural,middle,600,7.087208577,40.46276639,0.106342193,0.233764949,0.072450798,33.6268016,25.34245476,32.42966334,66.05646494,NA,40.46276639,2,1,1,41,31
AH21,31.71178333,115.7258167,560,NE,13.4,1325,10,Mixed_forest,40,natural,middle,600,11.97033753,104.9413643,NA,0.073514754,0.233273371,93.43757351,25.44376824,37.41410577,130.8516793,15.04872109,89.8926432,8,4,3.471,79,52
CQ67,28.57444444,109.0525,378,NE,16.2,1292,20,Coniferous_forest,11,natural,early,600,3.357731133,38.97882794,0.5708,0.3806,0.54835,37.2885968,25.61602702,28.97375815,66.26235495,38.97882793,NA,1,1,1,98,24
ZJ147,27.68055556,119.7910778,153,SW,18.1,1665,15,Coniferous_forest,40,natural,middle,600,3.814818922,45.26343841,0.262718075,0.090316667,0.0204325,41.75220256,26.31572262,30.13054154,71.8827441,3.148724073,42.11471433,6,3,2.059,74,49
SC72,32.06794444,107.4156667,990,SW,14,1136,35,Coniferous_forest,NA,planted,middle,600,9.341226696,48.50020669,0.033688349,0.445384541,0.342105571,39.87687948,26.4496718,35.79089849,75.66777798,3.85520287,44.64500382,14,3,1.774,114,60
ZJ16,29.5837,119.0219111,145,NE,16.6,1553,35,Mixed_forest,87,planted,middle,600,23.96647396,53.65163525,NA,0.282642526,0.041925,29.76901129,26.56757557,50.53404953,80.30306082,51.81692931,1.834705929,14,4,1.964,171,94
ZJ96,28.43561944,119.9025306,103,SE,18.6,1437,25,Mixed_forest,34,natural,middle,600,3.851913635,38.87123486,NA,0.416062656,0.068831125,35.15698348,26.57940021,30.43131385,65.58829732,0.605671611,38.18616523,8,2,2.264,82,43
ZJ120,28.52917222,118.5379667,194,SE,17.5,1769,35,Broadleaved_forest,25,natural,middle,600,9.97646273,85.8803851,NA,0.156521572,0.113983834,76.13189004,27.06808156,37.04454429,113.1764343,39.1856487,46.69473638,12,10,6.335,87,54
ZJ153,29.19871944,119.6156417,312,SW,16.2,1521,5,Broadleaved_forest,40,natural,late,600,6.582351912,69.06235605,0.174425,0.107720953,NA,62.65442914,27.35978198,33.9421339,96.59656303,69.06235603,NA,6,5,3.94,29,22
ZJ35,28.60827222,119.2836139,241,SW,17.6,1563,30,Broadleaved_forest,89,natural,late,600,12.62699613,77.06897285,0.089132143,0.383629584,0.087590917,64.7062907,27.40195528,40.02895141,104.7352421,37.757598,39.31137487,4,4,3.373,72,61
ZJ13,29.58864167,119.0152806,212,NE,16.4,1563,32,Mixed_forest,40,planted,late,600,25.91193789,108.8431961,0.1057,0.423651453,0.032320834,83.10159988,27.50960592,53.42154381,136.5231437,19.97227859,85.669615,21,4,6.927,287,51
ZJ151,29.19941389,119.6160833,312,SW,16.2,1521,5,Broadleaved_forest,40,natural,late,600,10.1094198,106.490954,0.172379412,0.206557099,0.046157125,96.64622781,27.9840621,38.0934819,134.7397097,106.4909539,NA,4,4,2.221,40,36
ZJ30,29.98748611,119.9274583,52,NE,17,1391,25,Broadleaved_forest,56,natural,middle,600,11.84616562,65.8747172,NA,0.370908246,NA,54.02855158,28.02343152,39.86959714,93.89814872,62.65488835,3.219828822,9,7,1.967,181,59
AH20,31.71073333,115.0000083,575,SE,15.7,1162,20,Mixed_forest,40,natural,middle,600,8.855169459,75.162232,NA,0.3901,0.108533455,66.52412945,28.2437552,37.09892466,103.6230541,2.419889536,72.7423425,6,5,2.624,89,64
ZJ33,29.91726389,119.9435722,73,SW,16.1,1439,20,Mixed_forest,15,natural,early,600,5.220981541,31.94745567,NA,0.247318,0.437077275,27.60062868,28.44138133,33.66236287,61.26299155,11.47048256,20.47697312,17,4,4.081,112,40
ZJ29,29.98679444,119.9283611,52,SE,17,1391,25,Broadleaved_forest,30,natural,middle,600,13.16793512,66.856163,NA,0.466300619,0.0365125,53.76125288,29.24196273,42.40989785,96.17115073,65.8434004,1.012762613,10,5,2.219,186,74
GZ5,25.74861944,108.2352833,416,SE,18.5,1275,20,Broadleaved_forest,30,natural,early,600,6.057057133,84.4316433,NA,0.2343075,0.160015292,78.69461675,29.32048237,35.3775395,114.0721563,NA,84.4316433,1,1,1,40,25
GZ4,25.7489,108.2347444,416,SE,18.5,1275,22,Broadleaved_forest,30,natural,early,600,7.007870668,98.34021355,0.067012917,0.22315,0.128254167,91.65586413,29.32048237,36.32835304,127.9842172,34.4099026,63.93031097,2,2,1.507,25,24
GZ6,25.74889444,108.2341889,416,SE,18.5,1275,24,Broadleaved_forest,30,natural,early,600,7.657331375,104.7805078,NA,0.245465,0.129219459,97.38161529,29.32048237,36.97781374,134.359429,NA,104.7805077,1,1,1,34,25
AH4,31.09196667,116.1581833,1168,SW,10.5,1678,34,Broadleaved_forest,43,natural,middle,600,15.89744059,63.1559467,0.02381905,0.300065218,0.467077316,48.21647979,29.47704425,45.37448484,93.59096463,3.719540402,37.60857331,20,11,13.008,66,26
ZJ126,28.54819444,118.5432694,168,NE,17.7,1751,5,Coniferous_forest,76,natural,middle,600,4.966026143,52.22784715,0.436633421,0.291559167,0.278462063,48.25537855,29.70372522,34.66975136,82.92512991,9.056686633,43.17116053,15,6,4.611,132,67
ZJ75,27.941825,120.5498222,29,SW,18.6,1694,20,Mixed_forest,54,natural,middle,600,6.609942031,66.17572545,NA,0.312955487,0.13269825,59.83117992,29.92299048,36.53293251,96.36411243,42.42946599,23.74625948,9,5,4.78,93,57
SC220,29.06363889,99.39463333,3354,NE,7.4,573,16,Coniferous_forest,79,natural,middle,600,9.784208256,60.37392585,0.121022159,0.11604425,0.160664426,51.0320686,29.95007742,39.73428567,90.76635427,NA,60.37392586,1,1,1,59,46
ZJ28,29.98742222,119.9288417,52,NW,17,1391,27,Broadleaved_forest,30,natural,middle,600,20.09892532,64.94447445,NA,0.382572812,0.02018125,44.88591163,30.41003681,50.50896214,95.39487376,62.45523651,2.489237917,13,6,3.23,139,56
ZJ179,29.313675,119.2586917,138,NE,17.1,1521,30,Broadleaved_forest,40,natural,middle,600,12.70206462,89.64014685,NA,0.414501428,0.181911688,77.30190561,30.61413813,43.31620275,120.6181084,6.498774383,83.14137248,6,6,4.077,55,54
ZJ133,27.62193333,119.0859,419,NE,17.5,1813,35,Broadleaved_forest,71,natural,late,600,9.503018496,87.29583125,NA,0.141959394,0.190597782,78.17400832,30.69177803,40.19479653,118.3688048,44.05344675,43.24238449,12,9,5.694,58,48
SC295,29.32324722,102.8766194,1779,NW,13.1,1065,19,Coniferous_forest,47,natural,late,600,13.13496386,143.1359946,0.196698295,0.55374,0.152835,130.503399,30.77389018,43.90885405,174.4122531,NA,143.1359946,1,1,1,59,54
ZJ124,28.54650278,118.54535,168,NE,17.7,1751,5,Coniferous_forest,25,natural,middle,600,5.133505162,42.12898014,0.590788439,0.169930694,0.12652225,37.83930791,31.81853375,36.95203891,74.79134683,15.65061063,26.47836951,7,2,2.659,125,51
ZJ176,29.46803889,119.2775778,105,NW,17.3,1480,35,Broadleaved_forest,60,planted,late,600,8.310985008,70.698967,NA,0.389413112,0.441926875,63.27183574,31.92718439,40.2381694,103.5100051,65.70023033,4.99873668,9,4,3.899,64,41
ZJ42,28.60758333,119.2622083,238,SW,17.5,1574,30,Coniferous_forest,25,natural,middle,600,7.952954974,64.09527475,0.105525,0.118974048,0.036798313,56.3214414,32.02110646,39.97406143,96.29550283,2.358180188,61.7370946,5,2,1.494,65,50
ZJ156,29.19720278,119.6150417,291,SW,16.2,1521,10,Broadleaved_forest,89,natural,late,600,11.41859233,133.0818177,0.14273375,0.062308334,NA,121.8059591,32.61128983,44.02988215,165.8358413,131.6600693,1.421748445,9,7,5.793,29,22
AH16,31,115.8445667,745,SW,12.3,1605,32,Mixed_forest,40,natural,middle,600,9.937173617,53.3848692,0.004642857,0.192792157,0.133832407,43.72000325,32.8110694,42.74824302,86.46824627,10.29907517,38.15941184,16,8,6.927,85,44
ZJ10,29.24294444,118.1095306,329,SW,15.9,1820,32,Broadleaved_forest,30,natural,middle,600,22.51956388,63.4963492,NA,0.288333334,0.029116667,41.03501866,32.84783424,55.36739812,96.40241677,29.32664852,31.23551932,55,15,11.686,310,34
ZJ81,28.17899722,120.6671389,66,SE,18.2,1679,30,Mixed_forest,20,planted,middle,600,7.64109077,104.5169639,0.0850775,0.52506954,0.084651125,97.13025288,32.90333168,40.54442245,137.6746753,5.779284392,98.7376795,8,3,3.025,92,59
ZJ22,29.92986944,119.9562389,81,NE,16.4,1428,30,Mixed_forest,25,natural,middle,600,19.22854683,62.1968005,NA,0.147872264,0.0990625,43.16637867,33.00981116,52.23835798,95.40473666,56.83155056,4.979433706,18,5,3.778,218,49
ZJ135,27.62279167,119.0856306,419,NE,17.5,1813,35,Broadleaved_forest,54,natural,late,600,10.35958767,103.9058148,NA,0.275447883,0.515785,94.57779713,33.14207836,43.50166603,138.0794632,25.07316288,78.73182531,14,8,6.302,89,73
ZJ74,27.94126389,120.5496333,29,SW,18.6,1691,20,Mixed_forest,23,natural,middle,600,6.107796121,54.79403035,NA,0.360680625,0.107706023,48.90164627,33.14460823,39.25240435,88.15405063,27.79570742,26.99832292,14,7,8.967,116,44
ZJ177,29.46873889,119.2774194,105,NW,17.3,1480,35,Broadleaved_forest,60,planted,late,600,7.737797112,64.955261,0.14811,0.328803675,0.07048225,57.50653839,33.26946939,41.0072665,98.51380489,38.72743138,26.22782961,15,9,9.984,98,53
ZJ60,30.19664444,119.3071083,154,NW,16.2,1403,35,Coniferous_forest,40,natural,middle,600,10.9253555,95.25191575,NA,0.710181519,0.180832875,84.688226,33.32004593,44.24540143,128.9336274,32.27153689,62.98037888,5,2,2.301,85,59
ZJ155,29.19786667,119.6156583,291,SW,16.2,1521,10,Mixed_forest,40,natural,late,600,9.03356882,101.4727891,0.39091492,0.1264725,NA,92.8301352,33.36765195,42.40122077,135.231356,88.78721108,12.68557802,6,5,5.083,35,29
SC294,29.32424167,102.8771889,1787,NW,13.1,1065,36,Coniferous_forest,38,natural,middle,600,2.860362304,26.42513016,0.321475156,0.448463334,0.5485525,24.98334801,33.48673041,36.34709271,61.33044072,0.125545554,26.2995846,2,1,1.091,58,46
AH128,30.67221389,119.3105583,165,SE,15,1344,22,Coniferous_forest,19,natural,middle,600,3.98906589,53.90733695,0.021593167,0.2056255,0.075251,50.09036623,33.67135503,37.66042092,87.75078715,7.836719918,46.07061703,5,3,2.261,122,67
ZJ102,28.49885833,119.9257222,668,SW,16.5,1576,25,Broadleaved_forest,98,natural,late,600,6.279385649,60.2434539,NA,0.256727882,0.297756875,54.559582,34.17326435,40.45265,95.012232,52.15196847,8.091485412,10,4,2.141,186,62
ZJ70,27.94105278,120.52275,153,NE,16.9,1747,20,Mixed_forest,25,natural,middle,600,4.5820898,37.24113258,1.112775005,NA,0.159254094,34.09032597,34.25447344,38.83656324,72.9268892,16.31126348,20.9298691,19,10,9.665,135,32
ZJ94,28.43539722,119.90155,103,NE,18.6,1437,25,Mixed_forest,42,natural,middle,600,5.859087925,51.95579985,0.283576053,0.3576401,0.129411407,46.63911079,34.91170999,40.77079792,87.40990871,3.262042663,45.0571461,8,4,3.286,80,54
CQ87,31.12944444,109.4233333,264,SW,18,1047,25,Broadleaved_forest,12,natural,middle,600,0.636770234,4.351123461,0.1228,0.939,0.1344,4.105953227,35.15039942,35.78716965,39.89312288,NA,4.351123461,1,1,1,96,46
SC49,31.92937222,107.0729389,660,SW,15.2,1126,39,Mixed_forest,78,natural,middle,600,17.68829835,95.2383533,0.068134357,0.356118875,0.01832931,77.65484792,35.28988653,52.97818488,130.6330328,60.36077485,34.87757846,13,9,4.964,169,56
SC67,30.19225278,103.3656167,648,NW,16.6,1545,10,Mixed_forest,78,planted,middle,600,8.521008841,76.3383619,0.000696667,0.348917458,0.652149566,69.12234886,35.34841332,43.86942217,112.991771,12.88932412,63.4490378,9,4,5.16,165,54
CQ68,28.57666667,109.0558333,387,NE,16.2,1295,20,Coniferous_forest,11,natural,early,600,2.987404759,33.25181911,0.835,0.3396,0.60875,32.31691435,35.67747776,38.66488251,70.98179687,33.25181911,NA,1,1,1,103,26
ZJ143,27.624525,118.923025,344,NW,17.6,1858,30,Broadleaved_forest,37,natural,early,600,12.46072526,96.6668187,NA,0.188778978,NA,84.20609344,35.89163018,48.35235544,132.5584489,59.80317311,36.69987193,33,15,20.697,274,71
ZJ180,29.31331667,119.258425,138,NE,17.1,1521,30,Broadleaved_forest,40,natural,middle,600,14.42745286,92.394267,NA,0.157562778,0.054992375,78.07679889,36.09414935,50.5216022,128.5984011,7.891606733,84.50266025,6,6,2.587,47,47
ZJ25,29.92996667,119.9569944,73,SW,16.4,1428,30,Broadleaved_forest,20,natural,middle,600,144.9370829,457.0145812,NA,0.229095165,0.215137091,312.5077724,36.20719813,181.1442811,493.6520535,169.5054743,255.7730873,22,18,4.434,221,109
ZJ142,27.62396111,118.9225472,344,NW,17.6,1858,30,Broadleaved_forest,35,natural,early,600,11.52514653,87.9386124,NA,0.495206715,NA,76.41346587,36.31665951,47.84180604,124.2552719,43.83155691,44.10705551,33,12,25.302,230,42
AH127,30.66186389,119.3055861,210,SE,15.7,1312,27,Coniferous_forest,27,natural,middle,600,3.948252843,60.84822465,0.017932167,0.209030334,0.101827917,57.12155981,36.63375438,40.58200722,97.70356703,4.634854388,56.21337028,3,3,1.674,48,43
ZJ136,27.62513889,118.9093111,359,SW,16.5,1926,35,Mixed_forest,35,natural,early,600,11.04903719,77.91788065,NA,0.224331636,NA,66.86884346,36.6672857,47.71632289,114.5851664,32.24465509,45.49451758,39,16,21.02,258,71
GZ28,25.71278333,108.2164083,463,SE,18.5,1284,27,Broadleaved_forest,35,natural,middle,600,10.28336594,148.8076288,0.275378334,0.188218334,0.025437084,138.8505154,36.67347555,46.95684149,185.8073569,148.8076288,NA,2,2,1.18,61,35
GZ30,25.71224444,108.2161222,463,SE,18.5,1284,28,Broadleaved_forest,35,natural,middle,600,12.36332711,189.0649999,NA,NA,NA,176.7016727,36.67347555,49.03680267,225.7384754,189.0649998,NA,3,3,1.661,46,28
ZJ134,27.62218056,119.0851917,419,NW,17.5,1813,35,Broadleaved_forest,78,natural,late,600,8.269687263,83.60067485,NA,0.210458519,0.271591,75.87416959,36.67444911,44.94413637,120.818306,22.30414701,61.29652783,14,7,6.101,79,49
SC2,32.37770556,105.5522861,1036,NW,14.8,875,11,Broadleaved_forest,51,natural,middle,600,9.110697991,50.6844113,0.01747,0.216491558,0.05098661,41.69315653,36.68773503,45.79843302,87.49158955,5.36327617,31.21498408,9,6,4.022,142,30
CQ69,28.57916667,109.0594444,380,NE,15.6,1321,30,Coniferous_forest,11,natural,early,600,2.122610566,22.13196259,0.9628,0.4056,0.583,22.13815202,36.97264183,39.0952524,61.23340442,22.13196258,NA,1,1,1,91,23
ZJ183,29.31325833,119.2558194,153,NE,17,1522,10,Broadleaved_forest,40,natural,middle,600,14.90860329,98.86128555,0.092295,0.295450836,0.191449875,84.42787701,37.00404713,51.91265042,136.3405274,11.5844378,87.27684775,5,5,3.219,59,58
GZ75,28.82661944,107.6159139,1238,SW,13.6,1257,10,Broadleaved_forest,40,natural,early,600,5.862694703,49.68627267,0.134033334,0.011333334,NA,43.9576113,37.07816879,42.94086349,86.89847479,NA,49.68627267,1,1,1,112,29
SC287,30.69163611,102.711425,2431,SW,9.8,854,21,Broadleaved_forest,22,natural,middle,600,8.519768828,80.971597,0.029793261,0.210896667,0.102262084,72.6861456,37.16886843,45.68863725,118.3747829,10.86825709,68.50828334,12,10,4.21,114,74
GZ102,28.34152778,107.9843333,1238,SE,13.3,1273,15,Broadleaved_forest,17,natural,early,600,6.551422522,57.04323955,0.108433334,0.03475,0.0932,50.78665036,37.29379669,43.84521922,94.63186958,NA,57.04323955,1,1,1,127,31
ZJ27,29.93061667,119.9557889,73,SW,16.4,1428,30,Mixed_forest,20,natural,middle,600,118.6368664,926.7298335,NA,0.396717089,0.490551861,809.0740709,37.41587493,156.0527413,965.1268122,206.3254644,720.404369,8,8,4.187,142,142
SC208,29.18927222,100.0893917,4080,NE,2.9,654,28,Coniferous_forest,65,natural,middle,600,9.534737624,61.26131845,0.008105801,0.074366416,0.065494294,51.86567522,37.5539263,47.08866392,98.95433914,NA,61.26131843,2,2,1.112,45,41
ZJ72,27.94173333,120.5225111,153,NE,17.3,1738,20,Mixed_forest,25,natural,middle,600,4.458245927,37.75236021,0.632605,0.637348537,0.171168813,34.26905691,37.94858746,42.40683339,76.6758903,17.43108443,20.32127578,18,9,7.831,129,37
ZJ59,30.19660556,119.3057028,154,NW,16.2,1403,35,Coniferous_forest,40,natural,middle,600,13.80020171,103.5042787,NA,0.440397027,0.221637136,90.14735126,38.07168481,51.87188652,142.0192378,50.12241068,53.38186802,5,3,2.69,116,64
ZJ23,29.92875278,119.9568111,81,NE,16.4,1428,25,Broadleaved_forest,65,natural,middle,600,6.706017724,38.63013268,NA,0.225283605,0.810816875,33.5457487,38.17825098,44.8842687,78.43001741,28.62708253,9.708456975,14,4,3.658,133,31
ZJ119,28.52956667,118.5376806,194,SE,17.5,1769,35,Mixed_forest,25,natural,middle,600,6.316315593,50.94824805,0.3663425,0.183111893,0.208423,45.41512096,38.28723915,44.60355474,90.0186757,44.90819652,6.040051521,12,5,4.947,128,42
